video_train_r07_k05.csv,video_test_r07_k05.csv,1,3,5,7,12
video_train_r07_k06.csv,video_test_r07_k06.csv,1,3,5,7,12
video_train_r07_k07.csv,video_test_r07_k07.csv,1,3,5,7,12
video_train_r07_k08.csv,video_test_r07_k08.csv,1,3,5,7,12
video_train_r07_k09.csv,video_test_r07_k09.csv,1,3,5,7,12
video_train_r07_k10.csv,video_test_r07_k10.csv,1,3,5,7,12
video_train_r08_k01.csv,video_test_r08_k01.csv,1,3,5,7,12
video_train_r08_k02.csv,video_test_r08_k02.csv,1,3,5,7,12
video_train_r08_k03.csv,video_test_r08_k03.csv,1,3,5,7,12
video_train_r08_k04.csv,video_test_r08_k04.csv,1,3,4,5,7,12
video_train_r08_k05.csv,video_test_r08_k05.csv,1,3,5,7,12
video_train_r08_k06.csv,video_test_r08_k06.csv,1,3,5,7,12
video_train_r08_k07.csv,video_test_r08_k07.csv,1,3,5,7,12
video_train_r08_k08.csv,video_test_r08_k08.csv,1,3,5,7,12
video_train_r08_k09.csv,video_test_r08_k09.csv,1,3,5,7,12
video_train_r08_k10.csv,video_test_r08_k10.csv,1,3,5,7,12
video_train_r09_k01.csv,video_test_r09_k01.csv,1,3,5,7,12
video_train_r09_k02.csv,video_test_r09_k02.csv,1,3,5,7,12
video_train_r09_k03.csv,video_test_r09_k03.csv,1,3,5,7,12
video_train_r09_k04.csv,video_test_r09_k04.csv,1,7,12
video_train_r09_k05.csv,video_test_r09_k05.csv,1,3,5,7,12
video_train_r09_k06.csv,video_test_r09_k06.csv,1,3,5,7,12
video_train_r09_k07.csv,video_test_r09_k07.csv,1,3,5,7,12
video_train_r09_k08.csv,video_test_r09_k08.csv,1,3,5,7,12
video_train_r09_k09.csv,video_test_r09_k09.csv,1,7,12
video_train_r09_k10.csv,video_test_r09_k10.csv,1,3,5,7,12
video_train_r10_k01.csv,video_test_r10_k01.csv,1,3,5,7,12
video_train_r10_k02.csv,video_test_r10_k02.csv,1,3,5,7,12
video_train_r10_k03.csv,video_test_r10_k03.csv,1,3,5,7,12
video_train_r10_k04.csv,video_test_r10_k04.csv,1,3,5,7,12
video_train_r10_k05.csv,video_test_r10_k05.csv,1,3,5,7,12
video_train_r10_k06.csv,video_test_r10_k06.csv,1,3,7,12
video_train_r10_k07.csv,video_test_r10_k07.csv,1,3,5,7,12
video_train_r10_k08.csv,video_test_r10_k08.csv,1,3,5,7,12
video_train_r10_k09.csv,video_test_r10_k09.csv,1,3,5,7,12
video_train_r10_k10.csv,video_test_r10_k10.csv,1,3,5,7,12
